DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Ryan Hunter-Reay,3645,0,0.17119565217391305,,0.035326086956521736,0.15384615384615385,,1620.8260770555426,1500,1581.9994087933405,0.24251078544195542,12,Andretti Global,3,0.3789311594202899,0.26349637681159416,0.5384615384615384,1557.9573994882383,1500,0.38430667577170347,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,2,0.043478260869565216
Tony Kanaan,3648,0,0.28731884057971013,,0.15942028985507248,0.15384615384615385,,1542.7560841031734,1500,1557.714159905662,0.3937730531158885,5,KVSH Racing,17,0.5172101449275363,0.4384057971014492,0.3076923076923077,1511.7204025520819,1500,0.5173054191801266,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,3,0.086956522
Will Power,3667,0,0.398731884,,0.30344202898550726,0.076923077,,1563.8398688397597,1500,1537.6435538272524,0.38414373260711737,1,Team Penske,28,0.3356582125603864,0.16591183574879226,0.38461538461538464,1579.522069787818,1500,0.3476480505089511,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,17,0.6956521739130435
Oriol Servia,3672,0,0.39448327759197327,,0.5475543478260869,0,,1518.5286968529156,1500,1492.9389645246395,0.458843258,7,Panther Racing,20,0.7261775362318842,0.7658514492753623,0.3076923076923077,1468.3195959727982,1500,0.6241437144462971,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,7,0.2608695652173913
E.J. Viso,3680,0,0.47726449275362315,,0.35099637681159424,0,,1531.810829419375,1500,1528.9457796357474,0.43253385261804783,16,Andretti Global,3,0.3789311594202899,0.26349637681159416,0.5384615384615384,1557.9573994882383,1500,0.38430667577170347,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,10,0.391304348
Sebastian Saavedra,3789,0,0.661141304,,0.6852355072463768,0.4444444444444444,,1421.4280645054503,1500,1470.9159017309591,0.673792765,18,Dragon Racing,12,0.729483696,0.7783061594202899,0.5384615384615384,1388.3865725183764,1500,0.7063649609653944,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,19,0.782608696
Simona De Silvestro,3813,0,0.7471014492753623,,0.7173913043478262,0.38461538461538464,,1419.051765197737,1500,1459.8269532453928,0.6943662083235096,20,KVSH Racing,17,0.5172101449275363,0.4384057971014492,0.3076923076923077,1511.7204025520819,1500,0.5173054191801266,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,21,0.8695652173913043
Sebastien Bourdais,4021,0,0.7978260869565218,,0.8713768115942028,0.3076923076923077,,1410.4529140119614,1500,1435.6662168399996,0.7165875408397862,19,Dragon Racing,12,0.729483696,0.7783061594202899,0.5384615384615384,1388.3865725183764,1500,0.7063649609653944,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,14,0.5652173913043478
James Hinchcliffe,4216,0,0.49601449275362325,,0.38224637681159424,0.15384615384615385,,1544.5722661577806,1500,1523.7729490069707,0.4259333687560138,2,Andretti Global,3,0.3789311594202899,0.26349637681159416,0.5384615384615384,1557.9573994882383,1500,0.38430667577170347,Chevrolet,0,1557.4584604771942,1500,1543.747133633611,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,1,0
Scott Dixon,3628,0,0.3660326086956522,,0.5267210144927537,0.15384615384615385,,1563.6780813147302,1500,1497.1971899084847,0.3877354922596428,15,Chip Ganassi Racing,9,0.3846165458937198,0.48362016908212563,0.46153846153846156,1574.0185596050244,1500,0.4142785426776785,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,16,0.6521739130434783
Dario Franchitti,3636,0,0.31684782608695655,,0.40307971014492755,0.23076923076923078,,1560.9106285936111,1500,1519.7041999930718,0.3523847839866069,21,Chip Ganassi Racing,9,0.3846165458937198,0.48362016908212563,0.46153846153846156,1574.0185596050244,1500,0.4142785426776785,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,20,0.8260869565217391
Graham Rahal,3668,0,0.5876811594202899,,0.7572463768115942,0.15384615384615385,,1467.0666888702053,1500,1456.3972270967038,0.5878283276459094,6,Rahal Letterman Lanigan Racing,24,0.5166213768115941,0.6804800724637681,0.3076923076923077,1479.0594148539299,1500,0.5552153400305362,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,5,0.17391304347826086
Alex Tagliani,3675,0,0.867663043,,0.8627717391304347,0.4166666666666667,,1383.4808465416006,1500,1436.0366840237116,0.784673905,9,Barracuda Racing,5,0.867663043,0.8627717391304347,0.45454545454545453,1388.1358875021879,1500,0.8033121775313368,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,DNF,1,24,24,1
Justin Wilson,3682,0,0.4079710144927537,,0.3605072463768116,0.15384615384615385,,1531.2807102159436,1500,1523.7143327326396,0.4465749029609923,10,Dale Coyne Racing,11,0.4759963768115941,0.6197161835748792,0.6153846153846154,1483.583924780931,1500,0.5433113839083531,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,11,0.43478260869565216
Ana Beatriz,3693,0,0.7280217391304348,,0.6100543478260869,0.42857142857142855,,1418.8840366791537,1500,1486.0090363338052,0.7353644811449715,23,Dale Coyne Racing,11,0.4759963768115941,0.6197161835748792,0.6153846153846154,1483.583924780931,1500,0.5433113839083531,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,DNF,1,24,22,0.9130434782608695
Takuma Sato,3811,0,0.5474637681159421,,0.35688405797101447,0.23076923076923078,,1536.0837311489076,1500,1526.2593867751361,0.4381317423717206,17,A.J. Foyt Enterprises,1,0.575588768,0.40375905797101447,0.23076923076923078,1519.0102520101627,1500,0.4715563880191105,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,DNF,1,24,23,0.9565217391304348
Charlie Kimball,4144,0,0.4865942028985507,,0.5471014492753623,0.076923077,,1505.5443745087393,1500,1489.8748915993292,0.5075339,14,Chip Ganassi Racing,9,0.3846165458937198,0.48362016908212563,0.46153846153846156,1574.0185596050244,1500,0.4142785426776785,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,12,0.4782608695652174
Josef Newgarden,4215,0,0.4915760869565218,,0.5276268115942029,0.23076923076923078,,1494.4989586339168,1500,1498.1412766903568,0.4892444108208878,22,Sarah Fisher Hartman Racing,25,0.4915760869565218,0.5276268115942029,0.23076923076923078,1509.3035072765701,1500,0.4892444108208878,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,15,0.6086956521739131
James Jakes,4236,0,0.44556159420289854,,0.603713768,0.076923077,,1485.9006683487275,1500,1481.6838581812394,0.5197207802268371,24,Rahal Letterman Lanigan Racing,24,0.5166213768115941,0.6804800724637681,0.3076923076923077,1479.0594148539299,1500,0.5552153400305362,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,18,0.7391304347826086
Tristan Vautier,4257,1,0.6071557971014492,,0.6924818840579711,0.2222222222222222,,1454.920497,1500,1464.7757975791267,0.6368174908703013,13,Arrow McLaren,4,0.6384057971014492,0.7445652173913043,0.2222222222222222,1460.711218441792,1500,0.6523952364521911,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,13,0.5217391304347826
Simon Pagenaud,4276,0,0.33541666666666664,,0.40625,0.076923077,,1581.403389589055,1500,1515.4918509205022,0.353413787,8,Schmidt Hamilton HP Motorsports,26,0.33541666666666664,0.40625,0.076923077,1597.3328302699465,1500,0.353413787,Honda,1,1500.2779316396802,1500,1456.252866366389,Iowa Corn Indy 250,Iowa Speedway,5,Oval,0,6/23/2013,"Sunday, June 23, 2013",2753,DW12 Era 2012-2017,0,Running,0,24,6,0.21739130434782608
Marco Andretti,3608,0,0.4695652173913043,,0.36039402173913043,0.14285714285714285,,1562.913810609335,1500,1528.212154820366,0.39184578525017727,1,Andretti Global,3,0.36431159420289855,0.24653532608695652,0.5,1574.0556269728443,1500,0.35020846636377506,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,10,0.391304348
Ryan Briscoe,3616,0,0.6491557971014493,,0.47622282608695654,0.25,,1485.5538571009492,1500,1502.5666103559731,0.5605728248583245,19,Panther Racing,20,0.5971014492753624,0.6396059782608696,0.2857142857142857,1483.4552939712282,1500,0.5584840143550975,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,14,0.5652173913043478
Ed Carpenter,3620,0,0.4235507246376812,,0.27683423913043476,0,,1490.3953718902546,1500,1550.6247350818426,0.4755361169983526,14,Ed Carpenter Racing,15,0.4235507246376812,0.27683423913043476,0,1494.3952722928482,1500,0.4755361169983526,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,9,0.34782608695652173
Helio Castroneves,3622,0,0.161231884,,0.12601902173913043,0,,1666.1868375867284,1500,1582.5790753432552,0.18729212493744932,6,Team Penske,28,0.3752415458937198,0.24943387681159418,0.35714285714285715,1575.6592730541872,1500,0.3751847836707389,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,8,0.30434782608695654
Ryan Hunter-Reay,3645,0,0.16739130434782606,,0.03736413,0.14285714285714285,,1640.1004767459751,1500,1603.9840146998822,0.20653680848940656,2,Andretti Global,3,0.36431159420289855,0.24653532608695652,0.5,1574.0556269728443,1500,0.35020846636377506,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,DNF,1,24,20,0.8260869565217391
Tony Kanaan,3648,0,0.30471014492753623,,0.14130434782608697,0.14285714285714285,,1566.1788910682585,1500,1579.1442228248509,0.33831774071344717,5,KVSH Racing,17,0.5628623188405797,0.4483695652173913,0.2857142857142857,1516.3477965516688,1500,0.5102483428003386,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,13,0.5217391304347826
Will Power,3667,0,0.4253623188405797,,0.4014945652173913,0.071428571,,1546.3826882861451,1500,1521.9940964203374,0.4404470805756952,4,Team Penske,28,0.3752415458937198,0.24943387681159418,0.35714285714285715,1575.6592730541872,1500,0.3751847836707389,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,4,0.13043478260869565
E.J. Viso,3680,0,0.4492753623188405,,0.3610733695652174,0,,1536.7624736963407,1500,1533.5948868118596,0.42508185823503153,23,Andretti Global,3,0.36431159420289855,0.24653532608695652,0.5,1574.0556269728443,1500,0.35020846636377506,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,DNF,1,24,21,0.8695652173913043
Sebastian Saavedra,3789,0,0.6239130434782608,,0.709578804,0.4,,1411.3919349982166,1500,1456.0176135792224,0.6954219950765141,18,Dragon Racing,12,0.6798913043478262,0.7522078804347826,0.5,1379.5128975163238,1500,0.7004994646890631,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,DNF,1,24,23,0.9565217391304348
Simona De Silvestro,3813,0,0.8210144927536233,,0.7554347826086957,0.35714285714285715,,1403.657645811806,1500,1440.4033302112612,0.7260324152806642,9,KVSH Racing,17,0.5628623188405797,0.4483695652173913,0.2857142857142857,1516.3477965516688,1500,0.5102483428003386,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,11,0.43478260869565216
Sebastien Bourdais,4021,0,0.7358695652173913,,0.7948369565217391,0.2857142857142857,,1415.2813739142593,1500,1437.9556909007754,0.6892282623379893,11,Dragon Racing,12,0.6798913043478262,0.7522078804347826,0.5,1379.5128975163238,1500,0.7004994646890631,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,16,0.6521739130434783
James Hinchcliffe,4216,0,0.3710144927536232,,0.2866847826086957,0.14285714285714285,,1573.393647,1500,1553.954774472301,0.34894837736392914,3,Andretti Global,3,0.36431159420289855,0.24653532608695652,0.5,1574.0556269728443,1500,0.35020846636377506,Chevrolet,0,1570.84872,1500,1555.8009426289977,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,DNF,1,24,24,1
Scott Dixon,3628,0,0.41521739130434787,,0.5580842391304348,0.14285714285714285,,1549.018163053671,1500,1488.1610888763666,0.4355312064278876,17,Chip Ganassi Racing,9,0.43067632850241544,0.5257586050724637,0.42857142857142855,1559.4582641020581,1500,0.45727675409585655,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,1,0
Dario Franchitti,3636,0,0.34456521739130436,,0.5088315217391304,0.21428571428571427,,1535.3712181900337,1500,1497.4018333843096,0.4380037102086536,20,Chip Ganassi Racing,9,0.43067632850241544,0.5257586050724637,0.42857142857142855,1559.4582641020581,1500,0.45727675409585655,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,3,0.086956522
Graham Rahal,3668,0,0.472463768,,0.6114130434782609,0.14285714285714285,,1491.901624088946,1500,1481.8154074588183,0.5130155354907308,16,Rahal Letterman Lanigan Racing,24,0.47355072463768116,0.6244904891304348,0.2857142857142857,1489.7323233027591,1500,0.5373770428387976,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,18,0.7391304347826086
Alex Tagliani,3675,0,0.923913043,,0.897078804,0.46153846153846156,,1362.7553451580015,1500,1410.4661936362434,0.8242616079698368,24,Barracuda Racing,5,0.923913043,0.897078804,0.5,1371.8940822915356,1500,0.8402345737191741,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,17,0.6956521739130435
Justin Wilson,3682,0,0.4699275362318841,,0.37907608695652173,0.14285714285714285,,1533.4986280567423,1500,1526.075619937218,0.4444435140182533,22,Dale Coyne Racing,11,0.5128623188405796,0.6332653985507246,0.6428571428571429,1471.7775542318054,1500,0.5669168780426733,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,7,0.2608695652173913
Pippa Mann,3756,0,0.953125,,0.953125,1,,1445.499361530664,1500,1444.6622473086147,0.9573863636363636,21,Dale Coyne Racing,11,0.5128623188405796,0.6332653985507246,0.6428571428571429,1471.7775542318054,1500,0.5669168780426733,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,15,0.6086956521739131
Takuma Sato,3811,0,0.663768116,,0.5067934782608696,0.2857142857142857,,1504.4677810993192,1500,1494.9885470158856,0.5318277341996652,7,A.J. Foyt Enterprises,1,0.663768116,0.5419497282608696,0.2857142857142857,1497.2668604083499,1500,0.5592110685852418,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,DNF,1,24,22,0.9130434782608695
Charlie Kimball,4144,0,0.5322463768115941,,0.529891304,0.071428571,,1507.358781175085,1500,1492.6637018805466,0.5022429688530884,12,Chip Ganassi Racing,9,0.43067632850241544,0.5257586050724637,0.42857142857142855,1559.4582641020581,1500,0.45727675409585655,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,2,0.043478260869565216
Josef Newgarden,4215,0,0.4445652173913043,,0.5478940217391304,0.21428571428571427,,1488.9867121601121,1500,1491.7981871843465,0.5108345313934889,15,Sarah Fisher Hartman Racing,25,0.4445652173913043,0.5478940217391304,0.21428571428571427,1503.0280926510166,1500,0.5108345313934889,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,5,0.17391304347826086
James Jakes,4236,0,0.4746376811594203,,0.6375679347826086,0.071428571,,1472.8338302165575,1500,1468.552447301358,0.5593778054950125,13,Rahal Letterman Lanigan Racing,24,0.47355072463768116,0.6244904891304348,0.2857142857142857,1489.7323233027591,1500,0.5373770428387976,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,12,0.4782608695652174
Tristan Vautier,4257,1,0.6177536231884058,,0.6497961956521738,0.2,,1458.598547,1500,1467.1498520164462,0.6139434843797685,10,Arrow McLaren,4,0.6177536231884058,0.6888586956521738,0.2,1461.621247949263,1500,0.6264248576098149,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,19,0.782608696
Simon Pagenaud,4276,0,0.3351449275362319,,0.35903532608695654,0.071428571,,1592.9764271019733,1500,1532.5453784720364,0.32882851063258267,8,Schmidt Hamilton HP Motorsports,26,0.3351449275362319,0.35903532608695654,0.071428571,1607.0291430106904,1500,0.32882851063258267,Honda,1,1486.8876721123145,1500,1444.1990573710023,Pocono INDYCAR 400,Pocono Raceway,11,Oval,0,7/7/2013,"Sunday, July 7, 2013",2762,DW12 Era 2012-2017,0,Running,0,24,6,0.21739130434782608
Marco Andretti,3608,0,0.3894927536231884,,0.42467948717948717,0.13333333333333333,,1565.0215419310741,1500,1538.0239181837283,0.39174928209682414,10,Andretti Global,3,0.4144927536231884,0.4576025641025641,0.5333333333333333,1555.8234770040124,1500,0.42534002637045876,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,4,0.13043478260869565
Ryan Briscoe,3616,0,0.5701992753623188,,0.5386666666666666,0.2222222222222222,,1483.6325427564195,1500,1484.0195416596525,0.5615330094780175,9,Panther Racing,20,0.5434782608695652,0.49256410256410255,0.26666666666666666,1482.7419303705728,1500,0.5596841384680731,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,DNF,1,24,22,0.9130434782608695
Ed Carpenter,3620,0,0.35144927536231885,,0.6754807692307693,0,,1501.9419387715736,1500,1434.6710534012354,0.4527737070401368,23,Ed Carpenter Racing,15,0.35144927536231885,0.6754807692307693,0,1503.9729967749995,1500,0.4527737070401368,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,13,0.5217391304347826
Helio Castroneves,3622,0,0.188768116,,0.24326923076923077,0,,1665.1061974415095,1500,1592.7936103735192,0.20815555952155151,7,Team Penske,28,0.32149758454106275,0.4457665598290598,0.3333333333333333,1583.162689330352,1500,0.34706044712563816,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,6,0.21739130434782608
Ryan Hunter-Reay,3645,0,0.32427536231884063,,0.3849519230769231,0.2,,1607.7037339720682,1500,1533.6370611905886,0.3169623909950719,6,Andretti Global,3,0.4144927536231884,0.4576025641025641,0.5333333333333333,1555.8234770040124,1500,0.42534002637045876,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,18,0.7391304347826086
Tony Kanaan,3648,0,0.3090579710144928,,0.5259294871794872,0.13333333333333333,,1559.6440622684934,1500,1491.151921387763,0.3710098704277316,4,KVSH Racing,17,0.5460144927536232,0.4782371794871795,0.26666666666666666,1516.9632496284478,1500,0.5045470523138608,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,5,0.17391304347826086
Will Power,3667,0,0.3931159420289855,,0.435448718,0.066666667,,1566.688878,1500,1507.1134904645467,0.38519200768829553,3,Team Penske,28,0.32149758454106275,0.4457665598290598,0.3333333333333333,1583.162689330352,1500,0.34706044712563816,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,DNF,1,24,15,0.6086956521739131
E.J. Viso,3680,0,0.48985507246376814,,0.4549198717948718,0.066666667,,1510.645403384115,1500,1508.5669417141128,0.5043043941423989,14,Andretti Global,3,0.4144927536231884,0.4576025641025641,0.5333333333333333,1555.8234770040124,1500,0.42534002637045876,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,14,0.5652173913043478
Sebastian Saavedra,3789,0,0.6402173913043478,,0.7583333333333333,0.45454545454545453,,1391.0631246056696,1500,1437.9136993738412,0.7457062796623649,24,Dragon Racing,12,0.6574275362318841,0.7114663461538462,0.5333333333333333,1367.511032340389,1500,0.7190088877535907,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,16,0.6521739130434783
Simona De Silvestro,3813,0,0.7829710144927536,,0.6238782051282051,0.3333333333333333,,1417.3813601381153,1500,1458.3719935596134,0.6741214769184416,22,KVSH Racing,17,0.5460144927536232,0.4782371794871795,0.26666666666666666,1516.9632496284478,1500,0.5045470523138608,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,10,0.391304348
Sebastien Bourdais,4021,0,0.6746376811594204,,0.6239743589743589,0.26666666666666666,,1414.095514046844,1500,1458.0894602252556,0.6826238766910647,2,Dragon Racing,12,0.6574275362318841,0.7114663461538462,0.5333333333333333,1367.511032340389,1500,0.7190088877535907,Chevrolet,0,1551.0557210539073,1500,1517.8383930308453,Honda Indy Toronto Race 1,Streets of Toronto,22,Street,2,7/13/2013,"Saturday, July 13, 2013",2788,DW12 Era 2012-2017,0,Running,0,24,2,0.043478260869565216
