DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Ryan Hunter-Reay,3645,0,0.227705628,0.659104353,0.488067695,0.15,0.428571429,1673.662021,1457.293508,1584.739489,0.32327715,6,Andretti Global,3,0.512900433,0.48575282,0.2,1566.38447,1474.00903,0.512347871,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,16,0.681818182
Graham Rahal,3668,0,0.386580087,0.539114302,0.486830657,0.05,0.142857143,1695.583949,1492.39819,1586.522649,0.315560911,13,Rahal Letterman Lanigan Racing,24,0.335930736,0.517058354,0.1,1641.499301,1478.162905,0.345501013,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,21,0.909090909
Takuma Sato,3811,0,0.285281385,0.622496034,0.534270186,0.2,0.428571429,1574.541305,1470.790458,1525.862808,0.407186535,7,Rahal Letterman Lanigan Racing,24,0.335930736,0.517058354,0.1,1641.499301,1478.162905,0.345501013,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,DNF,1,23,22,0.954545455
Sebastien Bourdais,4021,0,0.561904762,0.160267269,0.384402644,0.15,0,1571.87425,1599.493449,1619.67519,0.505190722,17,Dale Coyne Racing,11,0.710822511,0.540890451,0.45,1362.5531,1470.685899,0.659159794,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,19,0.818181818
James Hinchcliffe,4216,0,0.337662338,0.410010038,0.448814503,0.25,0,1638.147287,1536.060238,1566.791263,0.334952937,9,Arrow McLaren,4,0.346320346,0.544473975,0.35,1572.770244,1510.900471,0.368257128,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,4,0.136363636
Conor Daly,4218,0,0.47452381,0.655555556,0.583596166,0.2,0,1486.821525,1471.80628,1460.071853,0.56238474,11,Andretti Global,3,0.512900433,0.48575282,0.2,1566.38447,1474.00903,0.512347871,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,13,0.545454545
Zach Veach,4235,1,0.723809524,,0.45701581,0.076923077,,1437.149426,1500,1519.359344,0.730947002,22,Andretti Global,3,0.512900433,0.48575282,0.2,1566.38447,1474.00903,0.512347871,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,7,0.272727273
Ed Jones,4542,0,0.326839827,0.95,0.415604283,0.3,1,1522.008354,1471.444635,1565.234398,0.505965829,21,Chip Ganassi Racing,9,0.238528139,0.425725733,0.4,1650.395397,1558.051585,0.348784223,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,12,0.5
Zachary Claman,4580,1,0.70425607,,0.826086957,0.222222222,,1429.965141,1500,1464.568395,0.75929852,23,Dale Coyne Racing,11,0.710822511,0.540890451,0.45,1362.5531,1470.685899,0.659159794,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,14,0.590909091
Alexander Rossi,4587,0,0.34978355,0.382142857,0.410323734,0.05,0,1691.758025,1517.156193,1604.212831,0.319412228,5,Andretti Global,3,0.512900433,0.48575282,0.2,1566.38447,1474.00903,0.512347871,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,8,0.318181818
Robert Wickens,4641,1,0.354978355,,0.549407115,0.181818182,,1611.455982,1500,1504.783521,0.333246381,10,Arrow McLaren,4,0.346320346,0.544473975,0.35,1572.770244,1510.900471,0.368257128,Honda,1,1601.99089,1466.092903,1548.848936,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/15/2018,"Sunday, July 15, 2018",5241,IR-18 Era 2018-2023,1,Running,0,23,3,0.090909091
Tony Kanaan,3648,0,0.561038961,0.680020704,0.580432363,0.25,0.4,1520.861222,1458.750416,1439.758281,0.563261783,19,A.J. Foyt Enterprises,1,0.666883117,0.65192988,0.25,1398.589317,1433.549313,0.642902293,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,18,0.739130435
Will Power,3667,0,0.573160173,0.206273292,0.30551817,0.3,0,1611.306,1581.751104,1610.574378,0.485922827,2,Team Penske,28,0.379220779,0.314094665,0.4,1718.444913,1554.353789,0.36004826,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,3,0.086956522
Charlie Kimball,4144,0,0.464069264,0.435113872,0.485420969,0.05,0,1512.587934,1512.843811,1492.27766,0.543179127,15,Carlin,7,0.569264069,0.822134387,0.166666667,1442.527788,1500,0.640957245,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,16,0.652173913
Josef Newgarden,4215,0,0.342857143,0.486128364,0.391275645,0,0,1734.765397,1516.257966,1670.027062,0.282871062,4,Team Penske,28,0.379220779,0.314094665,0.4,1718.444913,1554.353789,0.36004826,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,4,0.130434783
Spencer Pigot,4232,0,0.541125541,0.592857143,0.586830147,0.15,0,1501.015627,1488.414121,1482.915103,0.550996662,18,Ed Carpenter Racing,15,0.576623377,0.626279491,0.3,1425.3461,1476.397144,0.578035416,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,13,0.52173913
Simon Pagenaud,4276,0,0.221645022,0.132277433,0.243753227,0.05,0,1718.293963,1600.194806,1707.812423,0.284501226,17,Team Penske,28,0.379220779,0.314094665,0.4,1718.444913,1554.353789,0.36004826,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,8,0.304347826
Max Chilton,4558,0,0.674458874,0.707142857,0.629805822,0.2,0,1432.822335,1476.409442,1460.330992,0.715839594,6,Carlin,7,0.569264069,0.822134387,0.166666667,1442.527788,1500,0.640957245,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,24,1
Matheus Leist,4612,1,0.772727273,,0.668642951,0.25,,1432.17407,1500,1478.248474,0.730581241,21,A.J. Foyt Enterprises,1,0.666883117,0.65192988,0.25,1398.589317,1433.549313,0.642902293,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,19,0.782608696
Jordan King,4872,1,0.681818182,,0.696969697,0,,1463.95874,1500,1474.545586,0.654203092,16,Ed Carpenter Racing,15,0.576623377,0.626279491,0.3,1425.3461,1476.397144,0.578035416,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,12,0.47826087
Rene Binder,4873,1,0.83715415,,0.681818182,0.2,,1431.979751,1500,1491.259557,0.832864368,23,Juncos Hollinger Racing,16,0.865909091,0.77602108,0.272727273,1348.200783,1500,0.818374182,Chevrolet,0,1446.108894,1518.434755,1540.91905,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,21,0.869565217
Marco Andretti,3608,0,0.512121212,0.572111801,0.500648981,0,0.2,1582.649113,1483.130898,1505.391741,0.465430107,13,Andretti Global,3,0.54017316,0.465377233,0.15,1565.318894,1547.859789,0.501198984,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,11,0.434782609
Scott Dixon,3628,0,0.15021645,0.35826087,0.25512903,0,0.2,1803.567962,1532.699836,1712.507099,0.155310949,9,Chip Ganassi Racing,9,0.265800866,0.440808812,0.35,1659.963471,1514.057592,0.332320186,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,5,0.173913043
Ryan Hunter-Reay,3645,0,0.354978355,0.404575569,0.301070118,0.1,0,1652.832591,1523.478535,1649.90678,0.383033989,3,Andretti Global,3,0.54017316,0.465377233,0.15,1565.318894,1547.859789,0.501198984,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,7,0.260869565
Graham Rahal,3668,0,0.368398268,0.234492754,0.350662694,0.05,0,1658.452079,1578.826191,1664.453106,0.414482578,7,Rahal Letterman Lanigan Racing,24,0.404112554,0.397462793,0.15,1608.943154,1587.780203,0.443220542,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,9,0.347826087
Takuma Sato,3811,0,0.43982684,0.660703934,0.602598545,0.2,0.2,1544.723876,1469.342808,1499.169649,0.498413022,8,Rahal Letterman Lanigan Racing,24,0.404112554,0.397462793,0.15,1608.943154,1587.780203,0.443220542,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,17,0.695652174
Sebastien Bourdais,4021,0,0.616450216,0.531573499,0.51110871,0.15,0.25,1551.018279,1488.549873,1522.726901,0.557355907,24,Dale Coyne Racing,11,0.701731602,0.6398341,0.4,1358.901076,1469.088536,0.666724071,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,6,0.217391304
James Hinchcliffe,4216,0,0.274025974,0.294254658,0.454075454,0.2,0,1655.182063,1546.040146,1535.430496,0.301854718,10,Arrow McLaren,4,0.291774892,0.513568373,0.3,1592.614462,1490.276743,0.325820333,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,14,0.565217391
Conor Daly,4218,0,0.459805195,0.344047619,0.594543651,0.2,0,1490.814077,1519.969926,1485.578281,0.55956144,14,Andretti Global,3,0.54017316,0.465377233,0.15,1565.318894,1547.859789,0.501198984,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,22,0.913043478
Zach Veach,4235,1,0.678354978,,0.839130435,0.071428571,,1462.68655,1500,1433.776206,0.648126438,12,Andretti Global,3,0.54017316,0.465377233,0.15,1565.318894,1547.859789,0.501198984,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,10,0.391304348
Jack Harvey,4505,1,0.672611284,,0.729761905,0.333333333,,1461.516839,1500,1478.327748,0.674144967,20,Meyer Shank Racing,19,0.710258152,,0.5,1481.902886,1500,0.667664258,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,20,0.826086957
Ed Jones,4542,0,0.381385281,1,0.722733547,0.25,0,1525.88528,1468.976553,1432.71815,0.504966472,11,Chip Ganassi Racing,9,0.265800866,0.440808812,0.35,1659.963471,1514.057592,0.332320186,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,15,0.608695652
Alexander Rossi,4587,0,0.395238095,0.43452381,0.435367652,0,0,1692.746786,1510.722785,1563.53437,0.319207103,1,Andretti Global,3,0.54017316,0.465377233,0.15,1565.318894,1547.859789,0.501198984,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,1,0
Robert Wickens,4641,1,0.30952381,,0.135046113,0.166666667,,1633.688566,1500,1572.158682,0.28775463,5,Arrow McLaren,4,0.291774892,0.513568373,0.3,1592.614462,1490.276743,0.325820333,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,2,0.043478261
Pietro Fittipaldi,4882,1,1,,,1,,1473.193204,1500,1500,1,22,Dale Coyne Racing,11,0.701731602,0.6398341,0.4,1358.901076,1469.088536,0.666724071,Honda,1,1611.627498,1481.565245,1475.08095,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/29/2018,"Sunday, July 29, 2018",5240,IR-18 Era 2018-2023,1,Running,0,24,23,0.956521739
Ed Carpenter,3620,0,0.527462121,0.618219462,0.512976782,0.45,0.4,1503.357457,1466.220301,1497.004224,0.538392275,15,Ed Carpenter Racing,15,0.499350649,0.407277964,0.3,1435.706048,1485.796303,0.565029512,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,10,0.428571429
Tony Kanaan,3648,0,0.654319593,0.470393375,0.337639416,0.2,0.2,1509.263416,1513.160394,1572.556039,0.592573226,14,A.J. Foyt Enterprises,1,0.732693394,0.668058496,0.25,1396.277632,1434.731723,0.662563505,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,17,0.761904762
Will Power,3667,0,0.581460568,0.137888199,0.329034166,0.3,0,1633.497921,1600.677254,1623.689092,0.419428442,1,Team Penske,28,0.341276115,0.310180756,0.4,1729.332187,1566.911298,0.329025724,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,2,0.047619048
Charlie Kimball,4144,0,0.530867683,0.532919255,0.512442786,0.05,0.2,1507.278026,1485.977932,1501.196325,0.561344924,19,Carlin,7,0.657208733,0.615699405,0.153846154,1432.553899,1500,0.674993342,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,9,0.380952381
Josef Newgarden,4215,0,0.241671372,0.148240166,0.365960102,0,0,1744.209698,1596.571608,1671.092573,0.257465015,2,Team Penske,28,0.341276115,0.310180756,0.4,1729.332187,1566.911298,0.329025724,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,5,0.19047619
Spencer Pigot,4232,0,0.445473367,,0.498286436,0.15,,1505.058373,1500,1523.69938,0.546112137,16,Ed Carpenter Racing,15,0.499350649,0.407277964,0.3,1435.706048,1485.796303,0.565029512,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,16,0.714285714
Simon Pagenaud,4276,0,0.200696405,0.333747412,0.3186134,0.05,0.2,1717.826282,1543.044275,1691.459162,0.287808992,5,Team Penske,28,0.341276115,0.310180756,0.4,1729.332187,1566.911298,0.329025724,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,8,0.333333333
Max Chilton,4558,0,0.783549784,0.69047619,0.604967532,0.2,0.5,1411.950974,1476.745238,1461.077479,0.763210456,21,Carlin,7,0.657208733,0.615699405,0.153846154,1432.553899,1500,0.674993342,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,13,0.571428571
Matheus Leist,4612,1,0.811067194,,0.798295455,0.230769231,,1425.267445,1500,1442.27605,0.740146489,20,A.J. Foyt Enterprises,1,0.732693394,0.668058496,0.25,1396.277632,1434.731723,0.662563505,Chevrolet,0,1437.202598,1544.851382,1531.581278,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,11,0.476190476
Marco Andretti,3608,0,0.526350461,0.502277433,0.458788335,0,0.2,1585.085191,1498.976621,1521.513331,0.460322191,11,Andretti Global,3,0.531082251,0.466006087,0.15,1571.060857,1522.246699,0.484332486,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,7,0.285714286
Scott Dixon,3628,0,0.157726332,0.202898551,0.302328337,0,0,1805.615646,1577.12945,1682.45341,0.158411298,13,Chip Ganassi Racing,9,0.321334463,0.414869593,0.3,1664.516287,1531.389369,0.34215088,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,3,0.095238095
Ryan Hunter-Reay,3645,0,0.407152268,0.412836439,0.441877021,0.1,0.2,1660.356102,1532.711584,1557.105441,0.362673251,4,Andretti Global,3,0.531082251,0.466006087,0.15,1571.060857,1522.246699,0.484332486,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,18,0.80952381
Graham Rahal,3668,0,0.401599849,0.655900621,0.463311296,0.05,0.4,1659.943293,1465.747637,1612.566871,0.403373163,18,Rahal Letterman Lanigan Racing,24,0.417551289,0.485409306,0.15,1602.238073,1485.606091,0.456306974,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,14,0.619047619
Takuma Sato,3811,0,0.433502729,0.730848861,0.614058499,0.2,0.6,1533.81039,1443.134128,1483.341059,0.531286214,10,Rahal Letterman Lanigan Racing,24,0.417551289,0.485409306,0.15,1602.238073,1485.606091,0.456306974,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,21,0.952380952
Sebastien Bourdais,4021,0,0.478110296,0.628364389,0.557585777,0.15,0.25,1570.157958,1475.771531,1518.609347,0.500695138,8,Dale Coyne Racing,11,0.641850179,0.705286864,0.4,1363.844467,1451.088353,0.653429479,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,4,0.142857143
James Hinchcliffe,4216,0,0.250705816,0.714285714,0.434554485,0.15,0.5,1643.031639,1454.095614,1599.00278,0.345748499,9,Arrow McLaren,4,0.261735366,0.541847345,0.3,1606.160877,1511.218759,0.322241582,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,20,0.904761905
Conor Daly,4218,0,0.60241389,0.666666667,0.71789966,0.15,0,1470.692104,1480.664584,1432.619653,0.618502962,22,Andretti Global,3,0.531082251,0.466006087,0.15,1571.060857,1522.246699,0.484332486,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,15,0.666666667
Zach Veach,4235,1,0.647524939,,0.75392316,0.066666667,,1478.335121,1500,1443.765771,0.602351727,7,Andretti Global,3,0.531082251,0.466006087,0.15,1571.060857,1522.246699,0.484332486,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,6,0.238095238
Ed Jones,4542,0,0.484942594,0.761904762,0.628982684,0.25,0,1522.194999,1483.530774,1462.129294,0.522327807,12,Chip Ganassi Racing,9,0.321334463,0.414869593,0.3,1664.516287,1531.389369,0.34215088,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,12,0.523809524
Alexander Rossi,4587,0,0.295238095,0.5,0.375445527,0,0.5,1713.725173,1503.156824,1619.020908,0.265993794,3,Andretti Global,3,0.531082251,0.466006087,0.15,1571.060857,1522.246699,0.484332486,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,Running,0,22,1,0
Robert Wickens,4641,1,0.272764916,,0.335768398,0.153846154,,1656.738918,1500,1546.129088,0.24284442,6,Arrow McLaren,4,0.261735366,0.541847345,0.3,1606.160877,1511.218759,0.322241582,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,19,0.857142857
Pietro Fittipaldi,4882,1,0.97826087,,1,0.5,,1451.787508,1500,1471.360566,0.976284585,17,Dale Coyne Racing,11,0.641850179,0.705286864,0.4,1363.844467,1451.088353,0.653429479,Honda,1,1620.533794,1455.148618,1468.418722,ABC Supply 500,Pocono Raceway,11,Oval,0,8/19/2018,"Sunday, August 19, 2018",5235,IR-18 Era 2018-2023,1,DNF,1,22,22,1
Ed Carpenter,3620,0,0.413176407,1,0.510494272,0.4,1,1514.323528,1468,1505.67701,0.520087124,11,Ed Carpenter Racing,15,0.475541126,0.413140486,0.35,1436.33999,1476,0.566096022,Chevrolet,0,1460.940162,1516,1544.704162,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,8/26/2018,"Sunday, August 26, 2018",5234,IR-18 Era 2018-2023,1,Running,0,21,12,0.55
Tony Kanaan,3648,0,0.616224355,0.75,0.350117809,0.25,1,1498.389792,1484,1552.986227,0.620795148,15,A.J. Foyt Enterprises,1,0.661264822,0.666617,0.25,1393.433988,1517.142857,0.655310857,Chevrolet,0,1460.940162,1516,1544.704162,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,8/26/2018,"Sunday, August 26, 2018",5234,IR-18 Era 2018-2023,1,Running,0,21,13,0.6
Will Power,3667,0,0.429079616,0.95,0.320757251,0.3,1,1657.47087,1471.2,1645.257929,0.357460209,4,Team Penske,28,0.284133258,0.306660033,0.4,1740.703545,1524,0.305934135,Chevrolet,0,1460.940162,1516,1544.704162,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,8/26/2018,"Sunday, August 26, 2018",5234,IR-18 Era 2018-2023,1,Running,0,21,1,0
Charlie Kimball,4144,0,0.521343874,0.3,0.508575421,0.05,0,1520.955858,1512.8,1512.53657,0.5312795,17,Carlin,7,0.657208733,0.587797619,0.142857143,1445.394196,1500,0.639060875,Chevrolet,0,1460.940162,1516,1544.704162,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,8/26/2018,"Sunday, August 26, 2018",5234,IR-18 Era 2018-2023,1,Running,0,21,19,0.9
Josef Newgarden,4215,0,0.165480896,0,0.360798811,0,0,1750.104113,1532,1679.510072,0.246300211,3,Team Penske,28,0.284133258,0.306660033,0.4,1740.703545,1524,0.305934135,Chevrolet,0,1460.940162,1516,1544.704162,Bommarito Automotive Group 500,World Wide Technology Raceway,28,Oval,0,8/26/2018,"Sunday, August 26, 2018",5234,IR-18 Era 2018-2023,1,Running,0,21,7,0.3
